x,y,z
0.7648587526317367,0.1049595609074221,6.947221307092789e-05
0.7794890031612821,0.0762820776013543,7.048036195967677e-05
0.7532002257869127,0.06926972449563948,6.806591856909605e-05
0.7416369900630961,0.04898765914252226,6.68866061280613e-05
0.734375,0.02679905630872132,6.613015235491713e-05
0.71875,0.0,6.468078207900019e-05
0.8099497011506986,0.1905173000113925,7.487566833172006e-05
0.7932465882915293,0.159610681287257,7.281715501853255e-05
0.8424709902535756,0.2002439336497185,7.793087547822974e-05
0.8681553880123922,0.2087025990137758,8.035654760699045e-05
0.898298647605101,0.2361259151049829,8.358241246631158e-05
0.9275057767747142,0.2297722832540807,8.599280715609749e-05
0.9461909093971896,0.2432558749556476,8.791925435454796e-05
0.9685831611286311,0.2486898871648548,8.999403784864752e-05
0.7584269482551532,0.1325325279761797,6.928711616465888e-05
0.7294409825009067,0.1219208418635574,6.655266004741249e-05
0.7393444479134685,0.09268532466817739,6.70567864479845e-05
0.73115416235853,0.07203160536288744,6.611984210096944e-05
0.71875,0.05359811261744265,6.485905411517404e-05
0.703125,0.02249935612252156,6.3306161523009e-05
0.6875,0.0,6.187325327457027e-05
0.7715075830246244,0.1502385850355008,7.073712044593083e-05
0.7750289731152308,0.171968915782869,7.144042774978083e-05
0.7865323792174002,0.1924581714156157,7.286940891518682e-05
0.795833330081561,0.2213875075695793,7.433605620482689e-05
0.8206881862679615,0.2142038263081936,7.633474631099004e-05
0.8494090215538321,0.2224010341309103,7.901812340756823e-05
0.86841088675563,0.2357427918453074,8.098126798591585e-05
0.873486237534023,0.2623754295647713,8.207907642991987e-05
0.9003621757303316,0.2659448165552988,8.448931813704669e-05
0.9324090534142678,0.2617221109543578,8.715648818126312e-05
0.9598198387118924,0.2788534407699011,8.99485500694456e-05
0.9145603791290913,0.2499814213628956,8.532877412040631e-05
0.7399841379718872,0.1585040123013876,6.810013306401956e-05
0.7097130410226189,0.133340687281572,6.498737545305374e-05
0.6999732151040312,0.1127314579069034,6.380331641963977e-05
0.7097748870238896,0.08329601510731893,6.431075099781508e-05
0.6990686549949555,0.0638552928266454,6.31731598121546e-05
0.6874361505892617,0.04495423655184525,6.199535918985343e-05
0.671875,0.01793020256910282,6.048478885305875e-05
0.65625,0.0,5.905047813156362e-05
0.7199778539716509,0.1024200815827101,6.544806262771917e-05
0.7533337990213347,0.1760968140339259,6.962262408289034e-05
0.7665543537689441,0.2048281531260434,7.140565286915227e-05
0.7733612141753923,0.2269568800275968,7.253686348623988e-05
0.7796348233367338,0.2492426542113028,7.365732999059473e-05
0.8110889551614736,0.2597725853767162,7.664424193332137e-05
0.8302040568246305,0.2382624497114674,7.77303605004415e-05
0.8490510431340671,0.2553342847735403,7.978937722636248e-05
0.8703706777052629,0.2893077496351507,8.253797349229944e-05
0.8942270572618777,0.2890008644697196,8.457371595638563e-05
0.915848967145903,0.2990862021944125,8.670456012862163e-05
0.9363943706295013,0.2858402696647301,8.81125797753862e-05
0.9510565162951535,0.3090169943749474,8.999503473126732e-05
0.7082223372751258,0.1560867275233219,6.526788091530824e-05
0.7229422469217103,0.1725501531368426,6.68908800485722e-05
0.7362919079711577,0.1901429548693808,6.843469428298033e-05
0.7443080146233494,0.2121479927334686,6.96514637352596e-05
0.7509243402879539,0.2346136085042225,7.080137391551814e-05
0.7594064511127855,0.2616778191952793,7.228765819550123e-05
0.7681133332289657,0.2822308265933735,7.36406094136344e-05
0.7902853283069926,0.2796542894694178,7.544208220203545e-05
0.8124123013149847,0.2819822974558819,7.739137726967457e-05
0.8346503891512294,0.276293235372301,7.912497800344029e-05
0.8408053858005804,0.2973003906244236,8.02625788932244e-05
0.8460733108173749,0.3185473556208117,8.135636773815133e-05
0.8667597469949886,0.3288913707687622,8.342853508343378e-05
0.8894498779270655,0.3244097137764528,8.519982467588164e-05
0.9218186791236396,0.3227571302452766,8.789917913014795e-05
0.9404165010917025,0.3385707735298127,8.994915928929035e-05
0.6877295836900917,0.1411931108276656,6.317947364115391e-05
0.6762180081909849,0.1104055393705529,6.165757538543566e-05
0.6761457803484954,0.07541406744734143,6.121928464179901e-05
0.6671203572748705,0.05517322861962148,6.0242212674095616e-05
0.65625,0.03586040513820564,5.914388599708822e-05
0.6354577881664429,0.02243309006232369,5.7220241725834544e-05
0.625,0.0,5.624867209515217e-05
0.6899106453586914,0.0930310904322624,6.264755917287928e-05
0.6776456387654017,0.1644328789532274,6.274927880697895e-05
0.6644602729628033,0.1311775256699745,6.094325706130232e-05
0.6547219066877359,0.1000306961099826,5.9599881526942984e-05
0.654069454080464,0.07783194361669665,5.927628648475771e-05
0.645022418107336,0.05685575726888755,5.82728526747711e-05
0.6245729966407711,0.04466212909960965,5.634691331519454e-05
0.609375,0.01661167287331599,5.485898968125209e-05
0.59375,0.0,5.342439557752081e-05
0.6969813093394714,0.1750874426345554,6.467333573419093e-05
0.7116984924596408,0.193418179359964,6.637231647485033e-05
0.7139988000653018,0.2181218585779505,6.718056196964937e-05
0.7284172919788375,0.2354229980176718,6.889245853384589e-05
0.7362220697125865,0.2565489957337597,7.015695299799435e-05
0.7458182968985476,0.2811504265209411,7.172852035818365e-05
0.7614899334240853,0.3143612971940577,7.413866912665267e-05
0.7833737177322513,0.3032187818780562,7.55966005927841e-05
0.8196736704534009,0.3030131099441598,7.864080284779173e-05
0.8198875452757034,0.3434283283517652,7.999278700420776e-05
0.8479861628191474,0.340578796163416,8.224336697450435e-05
0.8729724250558781,0.3511698339658334,8.468126572326904e-05
0.9112459327981218,0.3447609328944226,8.768248880218129e-05
0.9297764858882515,0.3681245526846779,8.999402571550029e-05
0.6460314730478114,0.1666994317159514,6.003927798265594e-05
0.6319790309567792,0.1470469322133046,5.8393341270076294e-05
0.6251128085966932,0.1238834511293829,5.7345915839849813e-05
0.6307908719557308,0.1006281093261322,5.748339396983567e-05
0.631889229477627,0.07671482982186176,5.7278863062398597e-05
0.6035489098045043,0.06632234936464006,5.463648429191168e-05
0.59375,0.03322334574663199,5.351100307098499e-05
0.5668706357329812,0.02719756888831892,5.106964243335193e-05
0.5625,0.0,5.0618059510116875e-05
0.6869231812817219,0.1947399728472871,6.425416206775949e-05
0.6870896281675218,0.221914607575609,6.497832545483779e-05
0.6891718276269865,0.2445364482542111,6.580708641790784e-05
0.7099728200824615,0.2536689146869072,6.784656509880536e-05
0.7030540438626908,0.2750271343709553,6.793783733323332e-05
0.7173986895845952,0.2922977496340076,6.971040920468368e-05
0.73779884746553,0.3025061224183428,7.17632440833123e-05
0.7464280330471154,0.3323371672306827,7.353071947557323e-05
0.7730307666687108,0.3428555559130615,7.610102686806109e-05
0.7970228836164582,0.3236333828753586,7.741658143258215e-05
0.794841801972223,0.3454950131529325,7.79961156930465e-05
0.8005768693481146,0.3667034312392996,7.924119877759262e-05
0.825244654706933,0.3761300575798838,8.16196018381798e-05
0.8435628345881904,0.3622462266184611,8.262086892775393e-05
0.8630772446088827,0.374743524657265,8.46786841511575e-05
0.8856650840257824,0.3799188668877598,8.673086902196052e-05
0.9060807916454784,0.3678880420908023,8.800995156955428e-05
0.9173017691771355,0.3969519221248753,8.994896203079013e-05
0.6640280591228909,0.1851750208432726,6.20392087364025e-05
0.6102716016547473,0.1576525617806915,5.671154390268551e-05
0.6363759283834468,0.1870771903943659,5.96951681087057e-05
0.6495862996011276,0.2053520004840031,6.130793949755316e-05
0.6668925447090266,0.2400960898296523,6.378541929401914e-05
0.6821269469140188,0.2668969667372465,6.59179514013419e-05
0.6872821777408604,0.2972910057692914,6.738579817102428e-05
0.705031409746577,0.3110248315187043,6.935007324139922e-05
0.7255134567324478,0.3217271133138851,7.142297246159227e-05
0.7327526329685711,0.351389100970625,7.313520953835194e-05
0.7574417141405766,0.3693526322272673,7.58333035635353e-05
0.7797110482466603,0.3794542601631863,7.803374235688955e-05
0.7831021480866078,0.4036713320415045,7.928114607574066e-05
0.8200417927361903,0.3985185971401334,8.205305722311455e-05
0.844529988688714,0.3886357510647979,8.366684118755227e-05
0.8802715607964767,0.4062067850933619,8.724841768689035e-05
0.9048270524660196,0.4257792915650727,8.999401082308905e-05
0.6024239409311408,0.09655280972240193,5.490252063837443e-05
0.6004934288248861,0.1212384898529895,5.512427448542989e-05
0.5745145707276574,0.07457974142262094,5.213388876339378e-05
0.5758616513928766,0.05005475780493512,5.2015522721490566e-05
0.5432434969630072,0.04135979059572262,4.902276247345389e-05
0.546875,0.01646089362761927,4.923704083818795e-05
0.53125,0.0,4.780690376003722e-05
0.5855967673737121,0.1850709280864626,5.526186324813561e-05
0.6166861891553385,0.1980679483595985,5.828238184174445e-05
0.6403985973975785,0.231610669961084,6.128200540382707e-05
0.6477223836734215,0.2543472926055335,6.262515176242693e-05
0.6494631339000522,0.278541413622667,6.359673823617971e-05
0.6584065494878952,0.3080184396200121,6.541081166942915e-05
0.6695907804708465,0.3308563839302707,6.720861786698221e-05
0.6932286588351435,0.3301127407135492,6.90961703977144e-05
0.7040064200783843,0.3616796028436292,7.122475947847145e-05
0.7131475441629549,0.3404594592039933,7.111814831710349e-05
0.58806892063188,0.1524155152760474,5.466545922836297e-05
0.5781356128106386,0.1318798123072308,5.3359209304374154e-05
0.5754236095553273,0.1021363679437435,5.259254831644548e-05
0.5458626348098119,0.07639038256347273,4.959237575228033e-05
0.5264868110181022,0.05750149480271172,4.765573146280147e-05
0.523833754627003,0.02456939035433348,4.718794298426496e-05
0.5,0.0,4.4990496235098356e-05
0.7238892642732657,0.3719256414942761,7.32407703856533e-05
0.7266157757771432,0.3941264283345596,7.438944062734744e-05
0.7493162403056635,0.4267040046677227,7.759749096582272e-05
0.7549077799648233,0.3986099769503285,7.682660372417068e-05
0.778439038616636,0.4328167745731963,8.015231469083735e-05
0.8033285552230298,0.4140148093170423,8.133454913260838e-05
0.8249445696671849,0.4210035851288675,8.335289538490755e-05
0.8543496493134088,0.413149352447985,8.540635753364478e-05
0.8738098613088762,0.4322527286574072,8.773486479907759e-05
0.8905668662549415,0.453766482833394,8.995089946337647e-05
0.549630681388598,0.1945695880260709,5.246026721057038e-05
0.5852514942546698,0.2163309799540458,5.615004199573951e-05
0.61257914093194,0.2315135285995471,5.892679577259342e-05
0.6245408504784636,0.2601099632903278,6.0878197042520865e-05
0.63903135280583,0.2978016885808898,6.344600795407341e-05
0.6290308976805502,0.3172894063936913,6.339882925941097e-05
0.6521164344358282,0.3467921779000583,6.646539305186018e-05
0.678481685312773,0.3527710847014628,6.882050938079882e-05
0.6833756873398907,0.3848644919501729,7.058032373697247e-05
0.7038867623077398,0.3946727715044513,7.262297986844299e-05
0.7205442692536652,0.4224494769423383,7.516645831899896e-05
0.7181573982778062,0.4513174716916767,7.632898580067432e-05
0.7468580575247561,0.4556212623661015,7.873000372370387e-05
0.7757056757357707,0.4622060606764449,8.125782126733768e-05
0.8077491123895264,0.4362982951784511,8.261672688377824e-05
0.8384556534175,0.4396331992521012,8.519666251810663e-05
0.8617907089625745,0.4567308578829758,8.777389810519423e-05
0.8763066800438636,0.4817536741017153,8.999263209438751e-05
0.5667728586036188,0.1605925222335745,5.300683988822094e-05
0.5423702133668411,0.1416705033156188,5.044011791757449e-05
0.54800315735887,0.1050195637672418,5.0205090442867535e-05
0.5223642085253968,0.1040066515228961,4.7927959573583336e-05
0.5172600062525717,0.07886050256011673,4.70829770399755e-05
0.5073622031240045,0.04425043780867848,4.5824480161681344e-05
0.484375,0.02294805746074502,4.363546112427659e-05
0.46875,0.0,4.2180682132488846e-05
0.557595167232474,0.2309062203270923,5.4304601070956375e-05
0.5322799752897327,0.2280940742534079,5.210617051295802e-05
0.5190525496992701,0.1993506000582762,5.0034638038304254e-05
0.520409744842674,0.1715495804431873,4.9309334951696965e-05
0.5434502113235792,0.1654740489203438,5.11230408846787e-05
0.5188586675025977,0.1473998017896297,4.8541195659558076e-05
0.5084391296620464,0.1255583073096257,4.712380768767731e-05
0.5016152969126677,0.09512719237516486,4.593860062457071e-05
0.4901740821093155,0.0693642238520953,4.4544805826608626e-05
0.4715164936820927,0.04755319475956928,4.264350593294399e-05
0.4607702597289243,0.02222673643374374,4.1509469765441545e-05
0.4375,0.0,3.9361506520920427e-05
0.5786222782931526,0.2372785084886344,5.627932775034065e-05
0.582444814840203,0.2589149053771716,5.735475603870322e-05
0.6079719898194063,0.2863075095258097,6.047566563475477e-05
0.6026135770932951,0.3128658726237877,6.11028562124439e-05
0.5987715919506703,0.3393740153008433,6.193706872774225e-05
0.6224576426475041,0.3645584234397337,6.491396837777885e-05
0.6286965729551363,0.3413344637369224,6.438035291742792e-05
0.6641580947261568,0.3713751767841754,6.847839342368617e-05
0.6532065664559078,0.3921439398205478,6.856440914197135e-05
0.672188686922084,0.404657358488489,7.060651544422946e-05
0.6926997618899331,0.4144656380427675,7.264378304393188e-05
0.6902415791090257,0.4433828957411462,7.382584439404047e-05
0.6841098258606652,0.4717492853154296,7.478011741248387e-05
0.7120256450294457,0.4796838612659601,7.72598688297827e-05
0.7407263042763955,0.4839876519403848,7.962949128148334e-05
0.7716010713689367,0.4904133453439049,8.227816835948869e-05
0.7995954981584564,0.4957809103454283,8.46685348869785e-05
0.8051847716142246,0.4658966324688092,8.371503297651626e-05
0.8345696055494283,0.4702748682511966,8.620973247089817e-05
0.8447482092839005,0.4913343348326131,8.79449863608701e-05
0.8603173027729394,0.508790234540356,8.995120155536774e-05
0.5298990388558088,0.1241496027243698,4.8975953121341954e-05
0.5302270941782795,0.2534821184431405,5.2884453205223774e-05
0.5070678604019303,0.2244724211057653,4.990114976078146e-05
0.4920628725254479,0.1925464839254712,4.753567157476589e-05
0.4952176496053621,0.1535530893253822,4.6646862498450726e-05
0.4818494701371027,0.1224508393023922,4.4733784260200395e-05
0.4790570733711748,0.09582624782439866,4.396201497848416e-05
0.4640935342444751,0.07397368303843978,4.228777616843296e-05
0.4418498871530458,0.05959793071055274,4.0113041255565194e-05
0.438432317747428,0.0298896611573886,3.9539963580654356e-05
0.4158777580772536,0.02190400007430601,3.7472096514601354e-05
0.40625,0.0,3.655699390555377e-05
0.5553813746185747,0.2560991964078368,5.503637328146583e-05
0.5523616829206695,0.2812083258947769,5.57745306870257e-05
0.5759870173858214,0.3099557530098165,5.8862068591225615e-05
0.5821252274950461,0.284803421505991,5.8320896081324685e-05
0.5941278040824735,0.3674721423812371,6.286778822455514e-05
0.5719539381209223,0.336611898931754,5.971602260858179e-05
0.6080028736374907,0.3959645225892038,6.529302321908058e-05
0.6300140605224455,0.3870657707234837,6.654102229994966e-05
0.6375634067193885,0.4080874830609848,6.81273551474324e-05
0.6568038474633976,0.4318773515828399,7.073550993567049e-05
0.6600286805929492,0.4589549586378309,7.234703853433447e-05
0.6514826409374305,0.4848501620304334,7.308249151848378e-05
0.6768801664089388,0.5009228784885597,7.57780865070695e-05
0.7053550327956567,0.510543091515193,7.836104874912304e-05
0.7350658754347721,0.5132826873752807,8.068251393052841e-05
0.7645234646732479,0.5180250488187088,8.310744989861835e-05
0.806672300444337,0.5193415642577495,8.634045072972588e-05
0.8286642053892369,0.5083169708292321,8.748968011990817e-05
0.8175544514516211,0.4836749621426995,8.549233848117007e-05
0.8443279255020151,0.5358267949789967,8.999307987899489e-05
0.5021498676726602,0.2751697174388352,5.152532409189509e-05
0.5268599415546799,0.2781414176323833,5.361397855282551e-05
0.5242844564150502,0.3028959248904717,5.4487075102719096e-05
0.5455195000014569,0.3313169650250149,5.7430422138743426e-05
0.5428075551759506,0.3641738783831692,5.8817389803946685e-05
0.5663406157621773,0.3737124690107632,6.105785882618662e-05
0.5851651662996666,0.3894613149458248,6.325837548446336e-05
0.5790215748209793,0.4123983781807729,6.397111225685122e-05
0.5993863564175588,0.425806840054075,6.616431584435634e-05
0.6237684813217421,0.4256546413649142,6.795656864848264e-05
0.627594376029502,0.4590525465126124,6.997102425094366e-05
0.6102716742756903,0.4799862377735905,6.987287591107221e-05
0.6222448890994381,0.5043775795293415,7.208121916787295e-05
0.6501557756222375,0.5145155555512451,7.461286501723104e-05
0.6697697388773879,0.5368110391686705,7.724396628799357e-05
0.6916690347172185,0.5292403590322692,7.837502436401687e-05
0.7115144158820054,0.5412009276823145,8.04487571119001e-05
0.7376379603831709,0.5345370107978269,8.198110348914622e-05
0.7580120863967239,0.5411140066405986,8.381636795606727e-05
0.7981388975915605,0.5424146346889218,8.684725863350699e-05
0.8266724599384813,0.561806023635735,8.99508313179088e-05
0.8212334115467879,0.5391207148339593,8.841064879866464e-05
0.5019774738492808,0.2495658059989393,5.0447796806429146e-05
0.4783091936064944,0.2282970626869823,4.7687994374748747e-05
0.4595291828760927,0.2061837183889872,4.53204232771087e-05
0.4648731760282858,0.1760904033031173,4.472797380818912e-05
0.4653155258683478,0.1455294772326082,4.3868629958672474e-05
0.4558295305027715,0.1161556750873638,4.232229776789483e-05
0.4375,0.09131955880297524,4.021164690554282e-05
0.4100390612537376,0.07664992711708042,3.752985115627327e-05
0.4130243577535047,0.04565977940148762,3.738728947624874e-05
0.390625,0.01769683286336991,3.518354225333378e-05
0.375,0.0,3.374432714415428e-05
0.5493419912227642,0.306317455381717,5.660242306182176e-05
0.5003458461419202,0.3051714220822246,5.27400060081653e-05
0.4807107802177959,0.2807455214366656,5.009757706565864e-05
0.4780769724976803,0.2587503601957699,4.891720509508292e-05
0.45342549459166,0.2432131721802386,4.62974072630673e-05
0.4417713362769,0.2222744058857738,4.450652647919749e-05
0.4247513262549993,0.1946007103554076,4.2042320793446747e-05
0.4344471876408252,0.1731877999347179,4.208337887472887e-05
0.4381986966089776,0.1463200928751647,4.156778428825631e-05
0.4248804341857749,0.1226859779519695,3.978757634564288e-05
0.4166813619957381,0.09725349903860195,3.850347122470753e-05
0.3963169506431786,0.1045963925647424,3.68810521394403e-05
0.3880602588494442,0.08320013175660385,3.570046822469136e-05
0.3919681839018527,0.05927028900879876,3.567244385178767e-05
0.3786386584939008,0.03803512521285717,3.4235963168860295e-05
0.359375,0.01660441250935153,3.2372234866399456e-05
0.34375,0.0,3.093627364647162e-05
0.5215813178091787,0.331024177244469,5.5593927897868385e-05
0.5191907755208715,0.3548444962793383,5.658826853959885e-05
0.5305415115442738,0.3864074976418873,5.9063328945944316e-05
0.5541799086381156,0.3962431299480497,6.131025383399056e-05
0.5467688765837171,0.4207500694533582,6.20835336288658e-05
0.5671770275786301,0.4313315048356189,6.412575188177007e-05
0.5846538890339213,0.4452353135935541,6.613424550878947e-05
0.5831042947520924,0.4804646891109822,6.799091437792195e-05
0.6044022455806332,0.4574951219063131,6.821274401540502e-05
0.5979421550315529,0.5011729236348745,7.021452231225499e-05
0.6026975473719806,0.5272453275622567,7.206486887000647e-05
0.6294933154860651,0.5279116720635065,7.393664309081171e-05
0.6467793366920639,0.5541616743541217,7.664709688285832e-05
0.6703095552302053,0.5614333171130823,7.868598235384166e-05
0.6980893022862532,0.5694428688938462,8.107228722538303e-05
0.7182952370941856,0.5617361221269667,8.206337100311376e-05
0.7391172858342261,0.5558952289197077,8.323400078774736e-05
0.7713463743292043,0.5610562930113914,8.583600871180153e-05
0.79540479946049,0.567059543857532,8.791222066935949e-05
0.8090169943749475,0.5877852522924731,8.999366370757276e-05
0.4763211508188728,0.3061956114754641,5.095671215488695e-05
0.4585613533793286,0.2803892184098347,4.8363845919447924e-05
0.4401346459650907,0.2682847877892968,4.638431060601233e-05
0.4316986642460912,0.2415933179358352,4.451504723666144e-05
0.4183474665761123,0.2172173644384225,4.2408502283510944e-05
0.3983925411465735,0.2082311149844016,4.0454766619164304e-05
0.4026750956798741,0.1865283808098837,3.992319393074158e-05
0.4019186570914556,0.1475025547554036,3.8517623832987266e-05
0.3990839296217165,0.1260538961851912,3.7663040357570125e-05
0.3788522796943855,0.1183883253971045,3.570812992245463e-05
0.3594476701788947,0.1074936812012929,3.374454881287761e-05
0.3682281467114708,0.07168230799977134,3.374156247211515e-05
0.3507507828282599,0.05577834623474184,3.195027990033055e-05
0.34375,0.03320882501870307,3.107547666662528e-05
0.328125,0.01660441250935154,2.956098094713031e-05
0.3125,0.0,2.809382718179862e-05
0.4977208898206829,0.3290742368451365,5.3697422101169655e-05
0.4953418336892565,0.3528849864584796,5.473522270837315e-05
0.493802477517927,0.3767647286640308,5.589174010742449e-05
0.5072905742099961,0.4001843672110807,5.814612634537688e-05
0.5223078327491673,0.42228861683687,6.0441832405575545e-05
0.5247195219640081,0.4466790565347946,6.201044465743252e-05
0.5508099866388938,0.4465261274101246,6.381244505617662e-05
0.5683086927485379,0.461002682090269,6.585329132828612e-05
0.5622051149136599,0.4951964204940744,6.742125335290654e-05
0.5779434684852789,0.5153484391105165,6.968135635615967e-05
0.5801839193222913,0.5429754556101285,7.150896488548029e-05
0.6183015785619068,0.5498465352066726,7.446156485399819e-05
0.6253732691699238,0.5777677516186783,7.662107803669458e-05
0.6538510273000808,0.5820828907661274,7.87825124564895e-05
0.6785110963542902,0.5846557781380596,8.060724337644517e-05
0.7041548271304197,0.591577716887119,8.276700508281191e-05
0.7266556490590413,0.5870549854273761,8.407181083287323e-05
0.7475245961837366,0.5773292942351538,8.500237184426919e-05
0.7644337704777633,0.5929556133140035,8.706625349119263e-05
0.7897651185753684,0.6126046210205813,8.994989491142273e-05
0.7867253824263554,0.5903704328032383,8.852219711598548e-05
0.4722126943335054,0.3283688646072535,5.1757785850693776e-05
0.4501972429510198,0.3234849655947866,4.988058718876385e-05
0.4484717874469384,0.3007905502845934,4.859364373161905e-05
0.4298085218916819,0.2877638008135215,4.654234031639153e-05
0.4197744375264284,0.2598276784065598,4.4424752453195326e-05
0.3998195120968896,0.2508414289525389,4.246300454555624e-05
0.3941557266783786,0.2297020518831594,4.104696066354588e-05
0.3765198370694602,0.2089636069661842,3.874705562613897e-05
0.3794719786415251,0.1859415775486635,3.8022736412538476e-05
0.38703537488878,0.1645848223514406,3.784682824763203e-05
0.3671954202796321,0.1373448485800798,3.5274200054255295e-05
0.3363744737840565,0.1362543979316356,3.2643762446549465e-05
0.3235068119183429,0.1154630480931414,3.090659949741018e-05
0.3263801761733389,0.09118135276816253,3.0487324046861777e-05
0.327487004105045,0.05992453094444486,2.9947149655075346e-05
0.303827301431042,0.03946890951736977,2.7544960508234993e-05
0.2845136741949196,0.02432496197305108,2.5690233929135387e-05
0.28125,0.0,2.5292823134040388e-05
0.349462171077453,0.08606325334345952,3.237994681285097e-05
0.4710645958617394,0.3508902863882533,5.285302736634291e-05
0.464507351879515,0.3878401410262833,5.445061218719564e-05
0.4826182472734935,0.4055596372159919,5.6728913990754584e-05
0.498019154140984,0.4255703671313712,5.89505795401654e-05
0.4949316703368991,0.4631463060214672,6.099527974675082e-05
0.5206706403991777,0.4745304425340028,6.339593917511295e-05
0.5487439694178238,0.472535112532787,6.516781343191123e-05
0.5408608338989416,0.5092755289682448,6.685298867381026e-05
0.5524952446965053,0.5442439027277742,6.978827255385598e-05
0.5551439413382857,0.5674018475284169,7.14366774446738e-05
0.5782290616716715,0.5706241480238525,7.311069387035715e-05
0.6009637917510362,0.5797221968360637,7.514313559428552e-05
0.6103473307903441,0.6023405884470676,7.717131444630941e-05
0.639193653861297,0.6074472260945463,7.935587291560574e-05
0.6672763768394806,0.6067582628990673,8.116404087888384e-05
0.694769881778901,0.612522045190254,8.335568413481293e-05
0.7343700545857751,0.6197155237588691,8.647461530195507e-05
0.7439526698179117,0.6001981601490134,8.602707170894136e-05
0.7583886623845255,0.6164318315610187,8.795558656235782e-05
0.7705132427757893,0.6374239897486896,8.999499238179369e-05
0.4473271360607289,0.3496401017238336,5.108988572212718e-05
0.4239579645777256,0.3452913336571595,4.9199014072782085e-05
0.4438587925273011,0.3731560655066317,5.2179261765867035e-05
0.4285890806334904,0.3930872478463422,5.2332386070186264e-05
0.4583138357319723,0.4124089308808703,5.5481457591024344e-05
0.4734129420508483,0.4333301303415696,5.775362305123193e-05
0.4582964477283665,0.4542387696540994,5.806689762988364e-05
0.4774842442299788,0.4872466510178246,6.139244547533812e-05
